ROAD_CLASS,ACCNUM,new
Major Arterial,9000637791,Major Arterial
Major Arterial,9000637791,Major Arterial
Minor Arterial,9000625948,Minor Arterial
Minor Arterial,9000625948,Minor Arterial
Minor Arterial,9000625223,Minor Arterial
Major Arterial,9000618680,Major Arterial
Major Arterial,9000618680,Major Arterial
Major Arterial,9000618680,Major Arterial
Major Arterial,9000618194,Major Arterial
Major Arterial,9000618194,Major Arterial
Major Arterial,9000589078,Major Arterial
Major Arterial,9000589078,Major Arterial
Major Arterial,9000588881,Major Arterial
Major Arterial,9000588881,Major Arterial
Major Arterial,9000583629,Major Arterial
Major Arterial,9000583629,Major Arterial
Major Arterial,9000583629,Major Arterial
Major Arterial,9000570843,Major Arterial
Major Arterial,9000568934,Major Arterial
Major Arterial,9000568934,Major Arterial
Major Arterial,9000563702,Major Arterial
Major Arterial,9000563702,Major Arterial
Major Arterial,9000544201,Major Arterial
Major Arterial,9000544201,Major Arterial
Minor Arterial,9000541174,Minor Arterial
Minor Arterial,9000541174,Minor Arterial
Major Arterial,9000535271,Major Arterial
Major Arterial,9000535271,Major Arterial
Major Arterial,9000535271,Major Arterial
Major Arterial,9000535271,Major Arterial
Major Arterial,9000535271,Major Arterial
Local,9000528494,Local
Local,9000528494,Local
Major Arterial,9000525520,Major Arterial
Major Arterial,9000525520,Major Arterial
Major Arterial,9000525520,Major Arterial
Major Arterial,9000524060,Major Arterial
Major Arterial,9000524060,Major Arterial
Major Arterial,9000507586,Major Arterial
Major Arterial,9000507586,Major Arterial
Major Arterial,9000507586,Major Arterial
Minor Arterial,9000505193,Minor Arterial
Minor Arterial,9000505193,Minor Arterial
Minor Arterial,9000505193,Minor Arterial
Collector,9000494467,Collector
Collector,9000494467,Collector
Major Arterial,9000492756,Major Arterial
Major Arterial,9000492756,Major Arterial
Major Arterial,9000492756,Major Arterial
Major Arterial,9000490113,Major Arterial
Major Arterial,9000490113,Major Arterial
Major Arterial,9000483734,Major Arterial
Major Arterial,9000483734,Major Arterial
Major Arterial,9000483734,Major Arterial
Major Arterial,9000481898,Major Arterial
Major Arterial,9000481898,Major Arterial
Major Arterial,9000475774,Major Arterial
Major Arterial,9000475774,Major Arterial
Major Arterial,9000461892,Major Arterial
Major Arterial,9000461892,Major Arterial
Major Arterial,9000460326,Major Arterial
Major Arterial,9000460326,Major Arterial
Minor Arterial,9000457599,Minor Arterial
Minor Arterial,9000457599,Minor Arterial
Minor Arterial,9000457599,Minor Arterial
Minor Arterial,9000456825,Minor Arterial
Minor Arterial,9000456825,Minor Arterial
Minor Arterial,9000456825,Minor Arterial
Minor Arterial,9000456825,Minor Arterial
Minor Arterial,9000456825,Minor Arterial
Collector,9000454509,Collector
Collector,9000454509,Collector
Major Arterial,9000449704,Major Arterial
Major Arterial,9000449704,Major Arterial
Major Arterial,9000449704,Major Arterial
Major Arterial,9000431673,Major Arterial
Major Arterial,9000431673,Major Arterial
Major Arterial,9000431673,Major Arterial
Major Arterial,9000431673,Major Arterial
Major Arterial,9000431673,Major Arterial
Major Arterial,9000431673,Major Arterial
Major Arterial,9000419013,Major Arterial
Major Arterial,9000419013,Major Arterial
Major Arterial,9000408644,Major Arterial
Major Arterial,9000408644,Major Arterial
Major Arterial,9000405023,Major Arterial
Major Arterial,9000405023,Major Arterial
Major Arterial,9000405023,Major Arterial
Expressway Ramp,9000402520,Expressway Ramp
Expressway Ramp,9000402520,Expressway Ramp
Major Arterial,9000383019,Major Arterial
Major Arterial,9000383019,Major Arterial
Major Arterial,9000383019,Major Arterial
Major Arterial,9000383019,Major Arterial
Major Arterial,9000383019,Major Arterial
Major Arterial,9000383019,Major Arterial
Major Arterial,9000380935,Major Arterial
Major Arterial,9000380935,Major Arterial
Major Arterial,9000365892,Major Arterial
Major Arterial,9000365892,Major Arterial
Major Arterial,9000365892,Major Arterial
Major Arterial,9000359952,Major Arterial
Major Arterial,9000359952,Major Arterial
Major Arterial,9000359952,Major Arterial
Major Arterial,9000357586,Major Arterial
Major Arterial,9000357586,Major Arterial
Major Arterial,9000355790,Major Arterial
Major Arterial,9000355790,Major Arterial
Major Arterial,9000355790,Major Arterial
Minor Arterial,9000320789,Minor Arterial
Minor Arterial,9000320789,Minor Arterial
Major Arterial,9000296843,Major Arterial
Major Arterial,9000296843,Major Arterial
Major Arterial,9000294499,Major Arterial
Major Arterial,9000294499,Major Arterial
Major Arterial,9000294499,Major Arterial
Major Arterial,9000283937,Major Arterial
Major Arterial,9000283937,Major Arterial
Major Arterial,9000244817,Major Arterial
Major Arterial,9000244817,Major Arterial
Major Arterial,9000244817,Major Arterial
Major Arterial,9000244817,Major Arterial
Major Arterial,9000244817,Major Arterial
Minor Arterial,9000242055,Minor Arterial
Minor Arterial,9000242055,Minor Arterial
Minor Arterial,9000242055,Minor Arterial
Major Arterial,9000232559,Major Arterial
Major Arterial,9000232559,Major Arterial
Major Arterial,9000232559,Major Arterial
Major Arterial,9000223499,Major Arterial
Major Arterial,9000223499,Major Arterial
Major Arterial,9000223499,Major Arterial
Major Arterial,9000223499,Major Arterial
Major Arterial,9000219394,Major Arterial
Major Arterial,9000219394,Major Arterial
Major Arterial,9000219394,Major Arterial
Major Arterial,9000212648,Major Arterial
Major Arterial,9000212648,Major Arterial
Major Arterial,9000212648,Major Arterial
Major Arterial,9000212648,Major Arterial
Major Arterial,9000211864,Major Arterial
Major Arterial,9000211864,Major Arterial
Minor Arterial,9000198863,Minor Arterial
Minor Arterial,9000198863,Minor Arterial
Minor Arterial,9000198863,Minor Arterial
Major Arterial,9000194955,Major Arterial
Major Arterial,9000194955,Major Arterial
Minor Arterial,9000181850,Minor Arterial
Minor Arterial,9000181850,Minor Arterial
Minor Arterial,9000181850,Minor Arterial
Minor Arterial,9000181850,Minor Arterial
Major Arterial,9000160108,Major Arterial
Minor Arterial,9000146770,Minor Arterial
Minor Arterial,9000146770,Minor Arterial
Major Arterial,9000128132,Major Arterial
Major Arterial,9000128132,Major Arterial
Major Arterial,9000121241,Major Arterial
Major Arterial,9000121241,Major Arterial
Major Arterial,9000121241,Major Arterial
Major Arterial,9000119525,Major Arterial
Major Arterial,9000119525,Major Arterial
Major Arterial,9000115545,Major Arterial
Major Arterial,9000115545,Major Arterial
Major Arterial,9000107139,Major Arterial
Major Arterial,9000107139,Major Arterial
Minor Arterial,9000106457,Minor Arterial
Minor Arterial,9000106457,Minor Arterial
Major Arterial,9000097665,Major Arterial
Major Arterial,9000097665,Major Arterial
Major Arterial,9000097480,Major Arterial
Major Arterial,9000097480,Major Arterial
Minor Arterial,9000093036,Minor Arterial
Minor Arterial,9000093036,Minor Arterial
Major Arterial,9000088115,Major Arterial
Major Arterial,9000088115,Major Arterial
Minor Arterial,9000085978,Minor Arterial
Minor Arterial,9000085978,Minor Arterial
Minor Arterial,9000085978,Minor Arterial
Minor Arterial,9000085978,Minor Arterial
Major Arterial,9000074527,Major Arterial
Major Arterial,9000074527,Major Arterial
Major Arterial,9000067447,Major Arterial
Major Arterial,9000067447,Major Arterial
Major Arterial,9000054230,Major Arterial
Major Arterial,9000054230,Major Arterial
Major Arterial,9000047172,Major Arterial
Major Arterial,9000047172,Major Arterial
Local,9000040914,Local
Local,9000040914,Local
Major Arterial,9000023080,Major Arterial
Major Arterial,9000023080,Major Arterial
Major Arterial,9000021101,Major Arterial
Major Arterial,9000021101,Major Arterial
Local,9000008532,Local
Local,9000008532,Local
Major Arterial,9000001415,Major Arterial
Major Arterial,9000001415,Major Arterial
Major Arterial,8008069034,Major Arterial
Major Arterial,8008069034,Major Arterial
Major Arterial,8002388715,Major Arterial
Major Arterial,8002388715,Major Arterial
Major Arterial,8002388715,Major Arterial
Major Arterial,8002363781,Major Arterial
Major Arterial,8002363781,Major Arterial
Minor Arterial,8002359893,Minor Arterial
Minor Arterial,8002359893,Minor Arterial
Minor Arterial,8002359893,Minor Arterial
Minor Arterial,8002359893,Minor Arterial
Minor Arterial,8002359893,Minor Arterial
Minor Arterial,8002359893,Minor Arterial
Minor Arterial,8002359893,Minor Arterial
Major Arterial,8002355627,Major Arterial
Major Arterial,8002355627,Major Arterial
Major Arterial,8002355627,Major Arterial
Major Arterial,8002355627,Major Arterial
Major Arterial,8002355627,Major Arterial
Major Arterial,8002343129,Major Arterial
Major Arterial,8002343129,Major Arterial
Major Arterial,8002342250,Major Arterial
Major Arterial,8002342250,Major Arterial
Major Arterial,8002342250,Major Arterial
Major Arterial,8002341194,Major Arterial
Major Arterial,8002341194,Major Arterial
Major Arterial,8002341194,Major Arterial
Minor Arterial,8002334933,Minor Arterial
Minor Arterial,8002334933,Minor Arterial
Local,8002325561,Local
Local,8002325561,Local
Local,8002325561,Local
Major Arterial,8002315042,Major Arterial
Major Arterial,8002315042,Major Arterial
Major Arterial,8002315042,Major Arterial
Major Arterial,8002306569,Major Arterial
Major Arterial,8002306569,Major Arterial
Major Arterial,8002286980,Major Arterial
Major Arterial,8002286980,Major Arterial
Major Arterial,8002286980,Major Arterial
Major Arterial,8002286980,Major Arterial
Major Arterial,8002281849,Major Arterial
Major Arterial,8002281849,Major Arterial
Major Arterial,8002281849,Major Arterial
Major Arterial,8002281849,Major Arterial
Collector,8002279854,Collector
Collector,8002279854,Collector
Major Arterial,8002279692,Major Arterial
Major Arterial,8002279692,Major Arterial
Minor Arterial,8002273924,Minor Arterial
Minor Arterial,8002273924,Minor Arterial
Minor Arterial,8002273924,Minor Arterial
Minor Arterial,8002273924,Minor Arterial
Major Arterial,8002266856,Major Arterial
Major Arterial,8002266856,Major Arterial
Major Arterial,8002260892,Major Arterial
Major Arterial,8002260892,Major Arterial
Local,8002257421,Local
Major Arterial,8002254764,Major Arterial
Major Arterial,8002254764,Major Arterial
Major Arterial,8002249590,Major Arterial
Major Arterial,8002249590,Major Arterial
Major Arterial,8002248508,Major Arterial
Major Arterial,8002248508,Major Arterial
Major Arterial,8002248508,Major Arterial
Major Arterial,8002248508,Major Arterial
Major Arterial,8002248508,Major Arterial
Major Arterial,8002248508,Major Arterial
Major Arterial,8002245661,Major Arterial
Major Arterial,8002245661,Major Arterial
Minor Arterial,8002245364,Minor Arterial
Minor Arterial,8002245364,Minor Arterial
Major Arterial,8002244914,Major Arterial
Major Arterial,8002244914,Major Arterial
Major Arterial,8002244914,Major Arterial
Major Arterial,8002229899,Major Arterial
Major Arterial,8002229899,Major Arterial
Minor Arterial,8002209662,Minor Arterial
Minor Arterial,8002209662,Minor Arterial
Minor Arterial,8002209662,Minor Arterial
Minor Arterial,8002209662,Minor Arterial
Minor Arterial,8002209662,Minor Arterial
Major Arterial,8002203899,Major Arterial
Major Arterial,8002203899,Major Arterial
Major Arterial,8002203656,Major Arterial
Major Arterial,8002203656,Major Arterial
Major Arterial,8002203656,Major Arterial
Major Arterial,8002203656,Major Arterial
Major Arterial,8002203656,Major Arterial
Major Arterial,8002202544,Major Arterial
Major Arterial,8002202544,Major Arterial
Minor Arterial,8002198438,Minor Arterial
Minor Arterial,8002198438,Minor Arterial
Major Arterial,8002197002,Major Arterial
Major Arterial,8002197002,Major Arterial
Major Arterial,8002197002,Major Arterial
Major Arterial,8002197002,Major Arterial
Major Arterial,8002196256,Major Arterial
Major Arterial,8002196256,Major Arterial
Major Arterial,8002196256,Major Arterial
Major Arterial,8002196256,Major Arterial
Minor Arterial,8002192666,Minor Arterial
Major Arterial,8002190612,Major Arterial
Major Arterial,8002190612,Major Arterial
Major Arterial,8002190612,Major Arterial
Major Arterial,8002190612,Major Arterial
Collector,8002177170,Collector
Collector,8002177170,Collector
Collector,8002177170,Collector
Minor Arterial,8002171142,Minor Arterial
Minor Arterial,8002171142,Minor Arterial
Major Arterial,8002165675,Major Arterial
Major Arterial,8002165675,Major Arterial
Major Arterial,8002165186,Major Arterial
Major Arterial,8002165186,Major Arterial
Major Arterial,8002165186,Major Arterial
Major Arterial,8002165186,Major Arterial
Collector,8002159261,Collector
Collector,8002159261,Collector
Major Arterial,8002149511,Major Arterial
Major Arterial,8002149511,Major Arterial
Major Arterial,8002149511,Major Arterial
Minor Arterial,8002146919,Minor Arterial
Minor Arterial,8002146919,Minor Arterial
Major Arterial,8002144295,Major Arterial
Major Arterial,8002144295,Major Arterial
Major Arterial,8002139374,Major Arterial
Major Arterial,8002139374,Major Arterial
Major Arterial,8002138681,Major Arterial
Major Arterial,8002138681,Major Arterial
Major Arterial,8002134677,Major Arterial
Major Arterial,8002134677,Major Arterial
Major Arterial,8002132961,Major Arterial
Major Arterial,8002132961,Major Arterial
Major Arterial,8002130924,Major Arterial
Major Arterial,8002130924,Major Arterial
Collector,8002129020,Collector
Collector,8002129020,Collector
Major Arterial,8002128352,Major Arterial
Major Arterial,8002128352,Major Arterial
Major Arterial,8002128352,Major Arterial
Major Arterial,8002123284,Major Arterial
Major Arterial,8002123284,Major Arterial
Major Arterial,8002123284,Major Arterial
Major Arterial,8002123284,Major Arterial
Major Arterial,8002114840,Major Arterial
Major Arterial,8002114840,Major Arterial
Collector,8002111291,Collector
Collector,8002111291,Collector
Major Arterial,8002098708,Major Arterial
Major Arterial,8002098708,Major Arterial
Major Arterial,8002097783,Major Arterial
Major Arterial,8002097783,Major Arterial
Major Arterial,8002097783,Major Arterial
Major Arterial,8002097783,Major Arterial
Major Arterial,8002088211,Major Arterial
Major Arterial,8002088211,Major Arterial
Major Arterial,8002088057,Major Arterial
Major Arterial,8002088057,Major Arterial
Collector,8002080527,Collector
Collector,8002080527,Collector
Major Arterial,8002065935,Major Arterial
Major Arterial,8002065935,Major Arterial
Major Arterial,8002065935,Major Arterial
Major Arterial,8002065935,Major Arterial
Minor Arterial,8002063591,Minor Arterial
Minor Arterial,8002063591,Minor Arterial
Minor Arterial,8002061586,Minor Arterial
Minor Arterial,8002061586,Minor Arterial
Minor Arterial,8002056791,Minor Arterial
Minor Arterial,8002056791,Minor Arterial
Major Arterial,8002051381,Major Arterial
Major Arterial,8002051381,Major Arterial
Major Arterial,8002043584,Major Arterial
Major Arterial,8002043584,Major Arterial
Major Arterial,8002039812,Major Arterial
Major Arterial,8002039812,Major Arterial
Minor Arterial,8002024697,Minor Arterial
Major Arterial,8002018661,Major Arterial
Major Arterial,8002018661,Major Arterial
Major Arterial,8002018629,Major Arterial
Major Arterial,8002018629,Major Arterial
Major Arterial,8002018204,Major Arterial
Major Arterial,8002018204,Major Arterial
Major Arterial,8002017467,Major Arterial
Major Arterial,8002017467,Major Arterial
Major Arterial,8002017467,Major Arterial
